Phel_contig,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GO_ID,GO_slim,CC_MF_BP
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0006612,transport,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0006897,cell organization and biogenesis,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0006897,transport,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0033004,other biological processes,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0043305,transport,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0046580,signal transduction,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0048261,cell organization and biogenesis,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0048261,transport,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0050728,stress response,P
Phel_contig_17743,257.8524191,-0.76887935,0.284237463,-2.705059848,0.006829208,0.045545211,GO:0060368,signal transduction,P
Phel_contig_23677,256.8653789,-0.767698927,0.284166125,-2.701584955,0.006900985,0.045851138,GO:0000398,RNA metabolism,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0031532,cell organization and biogenesis,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0043087,other biological processes,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0048013,signal transduction,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0048167,cell-cell signaling,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0050770,cell organization and biogenesis,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0050770,developmental processes,P
Phel_contig_30189,92.30628,-0.7669916,0.2830112,-2.710111,0.006726076,0.04511083,GO:0051056,signal transduction,P
Phel_contig_3912,445.5381,-0.7606317,0.2232105,-3.407688,0.000655157,0.01091929,GO:0007049,cell cycle and proliferation,P
Phel_contig_3912,445.5381,-0.7606317,0.2232105,-3.407688,0.000655157,0.01091929,GO:0017148,protein metabolism,P
Phel_contig_3912,445.5381,-0.7606317,0.2232105,-3.407688,0.000655157,0.01091929,GO:0051301,other biological processes,P
Phel_contig_19446,247.3382651,-0.75233735,0.245423423,-3.065466786,0.002173305,0.022933672,GO:0006351,RNA metabolism,P
Phel_contig_19446,247.3382651,-0.75233735,0.245423423,-3.065466786,0.002173305,0.022933672,GO:0006355,RNA metabolism,P
Phel_contig_7843,488.0643,-0.7463431,0.2481389,-3.007763,0.002631783,0.02567025,GO:0001695,cell-cell signaling,P
Phel_contig_7843,488.0643,-0.7463431,0.2481389,-3.007763,0.002631783,0.02567025,GO:0001695,other metabolic processes,P
Phel_contig_7843,488.0643,-0.7463431,0.2481389,-3.007763,0.002631783,0.02567025,GO:0007420,developmental processes,P
Phel_contig_7843,488.0643,-0.7463431,0.2481389,-3.007763,0.002631783,0.02567025,GO:0032259,other metabolic processes,P
Phel_contig_7669,67.16896,-0.7453612,0.2623342,-2.841267,0.004493474,0.03535914,GO:0006351,RNA metabolism,P
Phel_contig_7669,67.16896,-0.7453612,0.2623342,-2.841267,0.004493474,0.03535914,GO:0006355,RNA metabolism,P
Phel_contig_7669,67.16896,-0.7453612,0.2623342,-2.841267,0.004493474,0.03535914,GO:0006417,protein metabolism,P
Phel_contig_7669,67.16896,-0.7453612,0.2623342,-2.841267,0.004493474,0.03535914,GO:0031047,other metabolic processes,P
Phel_contig_1634,2011.109842,-0.744769551,0.272164171,-2.736471703,0.006210194,0.043083522,GO:0006069,other metabolic processes,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0000291,RNA metabolism,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0006364,RNA metabolism,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0007049,cell cycle and proliferation,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0010587,RNA metabolism,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0019827,other biological processes,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0034427,RNA metabolism,P
Phel_contig_12533,707.8966791,-0.743172222,0.218566619,-3.400209169,0.000673343,0.01109978,GO:0051301,other biological processes,P
Phel_contig_12583,198.4742851,-0.741455707,0.260278288,-2.848703644,0.004389775,0.034873886,GO:0016567,protein metabolism,P
Phel_contig_12583,198.4742851,-0.741455707,0.260278288,-2.848703644,0.004389775,0.034873886,GO:0051260,cell organization and biogenesis,P
Phel_contig_13818,213.0312853,-0.739951371,0.200469134,-3.691098763,0.000223287,0.005340793,GO:0006635,other metabolic processes,P
Phel_contig_270,468.2865,-0.7387801,0.2482676,-2.975741,0.00292282,0.02734351,GO:0006210,other metabolic processes,P
Phel_contig_270,468.2865,-0.7387801,0.2482676,-2.975741,0.00292282,0.02734351,GO:0006574,other metabolic processes,P
Phel_contig_270,468.2865,-0.7387801,0.2482676,-2.975741,0.00292282,0.02734351,GO:0050873,other biological processes,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0006886,transport,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0006887,transport,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0006888,transport,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0006906,cell organization and biogenesis,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0006906,transport,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0007030,cell organization and biogenesis,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0016240,other metabolic processes,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0016240,stress response,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0034497,other biological processes,P
Phel_contig_24330,159.214464,-0.735724428,0.25164788,-2.923626571,0.003459795,0.030236597,GO:0048278,transport,P
Phel_contig_648,383.9253,-0.7276575,0.2617193,-2.780298,0.005430907,0.03976233,GO:0006351,RNA metabolism,P
Phel_contig_648,383.9253,-0.7276575,0.2617193,-2.780298,0.005430907,0.03976233,GO:0006355,RNA metabolism,P
Phel_contig_3351,520.6225,-0.7250417,0.266083,-2.72487,0.006432682,0.04387046,GO:0006012,other metabolic processes,P
Phel_contig_14186,65.01604376,-0.720747069,0.234086793,-3.078973657,0.00207715,0.022255184,GO:0030041,cell organization and biogenesis,P
Phel_contig_10750,99.73686672,-0.709780078,0.211401592,-3.357496367,0.000786518,0.012218869,GO:0000375,RNA metabolism,P
Phel_contig_10750,99.73686672,-0.709780078,0.211401592,-3.357496367,0.000786518,0.012218869,GO:0000398,RNA metabolism,P
Phel_contig_10792,125.5765094,-0.709450072,0.259937068,-2.729314739,0.00634661,0.043664807,GO:0007390,developmental processes,P
Phel_contig_10792,125.5765094,-0.709450072,0.259937068,-2.729314739,0.00634661,0.043664807,GO:0015695,transport,P
Phel_contig_10792,125.5765094,-0.709450072,0.259937068,-2.729314739,0.00634661,0.043664807,GO:0030307,other biological processes,P
Phel_contig_10792,125.5765094,-0.709450072,0.259937068,-2.729314739,0.00634661,0.043664807,GO:0040018,other biological processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0001889,developmental processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0006559,other metabolic processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0006729,other metabolic processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0010044,other biological processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0010288,other biological processes,P
Phel_contig_16668,590.4508349,-0.707518352,0.257576344,-2.746829705,0.006017437,0.04224298,GO:0033762,other biological processes,P
Phel_contig_7141,2435.9,-0.7064971,0.2343637,-3.014533,0.002573753,0.02529921,GO:0006598,other metabolic processes,P
Phel_contig_7141,2435.9,-0.7064971,0.2343637,-3.014533,0.002573753,0.02529921,GO:0046208,other metabolic processes,P
Phel_contig_11342,147.2523322,-0.703752148,0.246740663,-2.85219363,0.004341864,0.034685373,GO:0007269,cell-cell signaling,P
Phel_contig_11342,147.2523322,-0.703752148,0.246740663,-2.85219363,0.004341864,0.034685373,GO:0007269,transport,P
Phel_contig_11342,147.2523322,-0.703752148,0.246740663,-2.85219363,0.004341864,0.034685373,GO:0045199,cell organization and biogenesis,P
Phel_contig_2019,957.2902395,-0.688558649,0.257270103,-2.676403674,0.007441695,0.048283727,GO:0003014,other biological processes,P
Phel_contig_2019,957.2902395,-0.688558649,0.257270103,-2.676403674,0.007441695,0.048283727,GO:0006508,protein metabolism,P
Phel_contig_2019,957.2902395,-0.688558649,0.257270103,-2.676403674,0.007441695,0.048283727,GO:0006624,protein metabolism,P
Phel_contig_2019,957.2902395,-0.688558649,0.257270103,-2.676403674,0.007441695,0.048283727,GO:0032801,other metabolic processes,P
Phel_contig_2019,957.2902395,-0.688558649,0.257270103,-2.676403674,0.007441695,0.048283727,GO:0051603,protein metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0001711,other biological processes,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0006368,RNA metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0006378,RNA metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0010390,cell organization and biogenesis,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0010390,protein metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0016055,signal transduction,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0019827,other biological processes,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0031442,RNA metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0032968,RNA metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0033523,cell organization and biogenesis,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0033523,protein metabolism,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0045638,developmental processes,P
Phel_contig_11634,316.2503999,-0.686308181,0.236631335,-2.900326704,0.003727739,0.031874888,GO:0045944,RNA metabolism,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0006351,RNA metabolism,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0006355,RNA metabolism,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0006915,death,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0007049,cell cycle and proliferation,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0008284,cell cycle and proliferation,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0030335,other biological processes,P
Phel_contig_10406,491.0161457,-0.68349862,0.19428096,-3.518093689,0.000434659,0.008332269,GO:0043065,death,P
Phel_contig_10635,590.3566835,-0.661472346,0.230947031,-2.864173419,0.00418099,0.033967349,GO:0016485,protein metabolism,P
Phel_contig_10635,590.3566835,-0.661472346,0.230947031,-2.864173419,0.00418099,0.033967349,GO:0018206,protein metabolism,P
Phel_contig_10635,590.3566835,-0.661472346,0.230947031,-2.864173419,0.00418099,0.033967349,GO:0022400,signal transduction,P
Phel_contig_10635,590.3566835,-0.661472346,0.230947031,-2.864173419,0.00418099,0.033967349,GO:0031365,protein metabolism,P
Phel_contig_25142,154.2518797,-0.654124298,0.245547456,-2.663942479,0.007723077,0.049357412,GO:0005975,other metabolic processes,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0007204,other biological processes,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0032092,other biological processes,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0033619,protein metabolism,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0035307,protein metabolism,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0050852,signal transduction,P
Phel_contig_9363,285.648,-0.6416823,0.2227532,-2.880687,0.003968093,0.03305707,GO:0051533,transport,P
Phel_contig_14399,181.6583523,-0.640860607,0.208434537,-3.074637322,0.002107587,0.022517677,GO:0007041,transport,P
Phel_contig_14399,181.6583523,-0.640860607,0.208434537,-3.074637322,0.002107587,0.022517677,GO:0015031,transport,P
Phel_contig_14399,181.6583523,-0.640860607,0.208434537,-3.074637322,0.002107587,0.022517677,GO:0032456,transport,P
Phel_contig_14399,181.6583523,-0.640860607,0.208434537,-3.074637322,0.002107587,0.022517677,GO:0042147,transport,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0001822,developmental processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0001889,developmental processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0001933,protein metabolism,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0006469,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0006874,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0007283,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0007568,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0010867,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0010907,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0010922,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0019853,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0032515,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0032781,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0034260,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0043066,death,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0043547,other biological processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0045019,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0045723,other metabolic processes,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0050680,cell cycle and proliferation,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0050848,signal transduction,P
Phel_contig_8465,258.1244,-0.6391197,0.2327236,-2.746261,0.006027873,0.04227153,GO:0051344,other biological processes,P
Phel_contig_2705,284.0272,-0.6389391,0.2049089,-3.118161,0.001819831,0.02043733,GO:0032981,cell organization and biogenesis,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0001503,developmental processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0002042,developmental processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0002062,developmental processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0002430,signal transduction,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0006507,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0008285,cell cycle and proliferation,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0008286,signal transduction,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0009749,other biological processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010595,other biological processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010694,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010867,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010897,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010907,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0010983,cell organization and biogenesis,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0032869,other biological processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0043065,death,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0045919,death,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0046470,other metabolic processes,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0051044,protein metabolism,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0051047,transport,P
Phel_contig_4425,87.19493,-0.6386286,0.2385416,-2.677221,0.007423567,0.04820144,GO:0070633,transport,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0006351,RNA metabolism,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0040008,other biological processes,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0043967,cell organization and biogenesis,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0043967,protein metabolism,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0043968,cell organization and biogenesis,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0043968,protein metabolism,P
Phel_contig_8094,161.3479,-0.6245479,0.2218492,-2.815191,0.004874823,0.03711688,GO:0045944,RNA metabolism,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0006631,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0006637,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0008202,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0008205,developmental processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0008205,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0008209,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0008210,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0046034,other metabolic processes,P
Phel_contig_5312,284.5513,-0.58152,0.1901803,-3.05773,0.002230204,0.02321044,GO:0070584,cell organization and biogenesis,P
Phel_contig_19502,110.1967213,-0.571766665,0.173548896,-3.294556618,0.000985771,0.014016042,GO:0006914,other metabolic processes,P
Phel_contig_19502,110.1967213,-0.571766665,0.173548896,-3.294556618,0.000985771,0.014016042,GO:0010506,other metabolic processes,P
Phel_contig_19502,110.1967213,-0.571766665,0.173548896,-3.294556618,0.000985771,0.014016042,GO:0032008,signal transduction,P
Phel_contig_19502,110.1967213,-0.571766665,0.173548896,-3.294556618,0.000985771,0.014016042,GO:0034198,stress response,P
Phel_contig_1357,5058.672457,-0.531951191,0.173297439,-3.069584831,0.002143565,0.022711647,GO:0006417,protein metabolism,P
Phel_contig_1357,5058.672457,-0.531951191,0.173297439,-3.069584831,0.002143565,0.022711647,GO:0051028,transport,P
Phel_contig_5741,414.7549,-0.4856147,0.170263,-2.852145,0.00434253,0.03468537,GO:0006402,RNA metabolism,P
Phel_contig_5741,414.7549,-0.4856147,0.170263,-2.852145,0.00434253,0.03468537,GO:0008152,other metabolic processes,P
Phel_contig_5741,414.7549,-0.4856147,0.170263,-2.852145,0.00434253,0.03468537,GO:0050779,RNA metabolism,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0006515,protein metabolism,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0006625,cell organization and biogenesis,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0006625,transport,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0014070,other biological processes,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0016485,protein metabolism,P
Phel_contig_14132,454.2537195,-0.469583256,0.173980851,-2.699051374,0.006953744,0.046109367,GO:0031998,other metabolic processes,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0000902,cell organization and biogenesis,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0006468,protein metabolism,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0006909,cell organization and biogenesis,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0006909,transport,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0007030,cell organization and biogenesis,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0007049,cell cycle and proliferation,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0008360,cell organization and biogenesis,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0016055,signal transduction,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0018105,protein metabolism,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0032436,protein metabolism,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0045104,cell organization and biogenesis,P
Phel_contig_1034,824.432341,0.442921631,0.15796154,2.803983995,0.005047541,0.0379638,GO:0051301,other biological processes,P
Phel_contig_15993,104.619571,0.474076584,0.175021225,2.708680526,0.006755135,0.045221593,GO:0000463,RNA metabolism,P
Phel_contig_15993,104.619571,0.474076584,0.175021225,2.708680526,0.006755135,0.045221593,GO:0051726,cell cycle and proliferation,P
Phel_contig_6695,634.5589,0.4881308,0.1706757,2.85999,0.004236548,0.03417816,GO:0005975,other metabolic processes,P
Phel_contig_6695,634.5589,0.4881308,0.1706757,2.85999,0.004236548,0.03417816,GO:0006464,protein metabolism,P
Phel_contig_6695,634.5589,0.4881308,0.1706757,2.85999,0.004236548,0.03417816,GO:0015782,transport,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0006351,RNA metabolism,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0010626,cell cycle and proliferation,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0010626,developmental processes,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0031643,developmental processes,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0045893,RNA metabolism,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0045944,RNA metabolism,P
Phel_contig_6638,1198.837,0.4986534,0.1613524,3.090461,0.001998459,0.02171901,GO:0051865,protein metabolism,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0000187,protein metabolism,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0000187,signal transduction,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0006457,protein metabolism,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0006886,transport,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0009306,transport,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0010628,other metabolic processes,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0010629,other metabolic processes,P
Phel_contig_12829,217.3794547,0.512674792,0.185730138,2.760320953,0.00577446,0.041268349,GO:0050709,transport,P
